date,description,amount,type,category,accountId
2021-10-29,Starbucks,,CashAndCreditTransaction,,63310740_7664647
2021-10-28,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2021-10-28,SABROSO TAQUERIA Boston MA,,CashAndCreditTransaction,,63310740_7664647
2021-10-28,Apple,,CashAndCreditTransaction,,63310740_7664647
2021-10-28,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2021-10-27,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-27,SP * LIFEALIVE HTTPSLIFEALIVMA,,CashAndCreditTransaction,,63310740_7664647
2021-10-26,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2021-10-26,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2021-10-26,Lyft,,CashAndCreditTransaction,,63310740_7664647
2021-10-25,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-25,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-25,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-25,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-25,Target,,CashAndCreditTransaction,,63310740_7664647
2021-10-25,1369 Coffeehouse,,CashAndCreditTransaction,,63310740_7664647
2021-10-25,Formaggio Kitchen Kendall Inc,,CashAndCreditTransaction,,63310740_7664647
2021-10-23,BT LIFE ALIVEZGBYJTD4 888-987-7537 PA,,CashAndCreditTransaction,,63310740_7664647
2021-10-22,Dig Inn,,CashAndCreditTransaction,,63310740_7664647
2021-10-22,Whole Foods,,CashAndCreditTransaction,,63310740_7664647
2021-10-22,Starbucks,,CashAndCreditTransaction,,63310740_7664647
2021-10-21,Boston Public Market Association,,CashAndCreditTransaction,,63310740_7664647
2021-10-21,BOSTON SMOKED F BOSTON MA,,CashAndCreditTransaction,,63310740_7664647
2021-10-20,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 10/19,,CashAndCreditTransaction,,63310740_3389446
2021-10-20,Interest Earned,,CashAndCreditTransaction,,63310740_3389446
2021-10-19,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 10/19/21,,CashAndCreditTransaction,,63310740_3389445
2021-10-19,Apple,,CashAndCreditTransaction,,63310740_3389445
2021-10-18,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2021-10-18,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2021-10-18,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2021-10-18,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2021-10-18,INVS EM ALL CAP R6,,InvestmentTransaction,,63310740_7550884
2021-10-18,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2021-10-18,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2021-10-18,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-18,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-18,Hulu,,CashAndCreditTransaction,,63310740_7664647
2021-10-18,TST*OLE CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_7664647
2021-10-18,Andala Coffee House,,CashAndCreditTransaction,,63310740_7664647
2021-10-18,TST*OLE CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_7664647
2021-10-18,1369 Coffeehouse,,CashAndCreditTransaction,,63310740_7664647
2021-10-18,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-18,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-18,GREAT LAKES     ,,CashAndCreditTransaction,,63310740_3389445
2021-10-16,Pending,,LoanTransaction,,63310740_7550886
2021-10-15,Management Fee,,InvestmentTransaction,,63310740_7876057
2021-10-15,OTTO PIZZA BROOKLINE MA,,CashAndCreditTransaction,,63310740_7664647
2021-10-15,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2021-10-15,Automatic Transfer from CHK 1163 Confirmation# 1589820330,,CashAndCreditTransaction,,63310740_3389446
2021-10-15,Automatic Transfer to SAV 0277 Confirmation# 1589820330,,CashAndCreditTransaction,,63310740_3389445
2021-10-15,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2021-10-15,"EDISON ENERGY LL DES:DIRECT DEP ID:XXXXX8952903A8H INDN:MURPHY,JOHN J CO ID: PPD",,CashAndCreditTransaction,,63310740_3389445
2021-10-14,LinkedIn,,CashAndCreditTransaction,,63310740_7664647
2021-10-14,CLOVER FOOD LAB Boston MA,,CashAndCreditTransaction,,63310740_7664647
2021-10-14,Walgreens,,CashAndCreditTransaction,,63310740_7664647
2021-10-14,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-14,Media Works Inc,,CashAndCreditTransaction,,63310740_3389445
2021-10-13,Comcast,,CashAndCreditTransaction,,63310740_7664647
2021-10-12,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-12,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-12,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-12,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-12,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-12,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-12,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-12,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-12,A MEDIUM CORPORATION 415-508-5008 CA,,CashAndCreditTransaction,,63310740_7664647
2021-10-12,Lyft,,CashAndCreditTransaction,,63310740_7664647
2021-10-11,0.03174 of VWO @ $50.941,,InvestmentTransaction,,63310740_7876057
2021-10-11,0.02083 of SCZ @ $73.8065,,InvestmentTransaction,,63310740_7876057
2021-10-11,0.03462 of ITOT @ $100.4199,,InvestmentTransaction,,63310740_7876057
2021-10-11,0.05246 of IJR @ $111.48,,InvestmentTransaction,,63310740_7876057
2021-10-11,0.00007 of VTV @ $138.9799,,InvestmentTransaction,,63310740_7876057
2021-10-11,0.03604 of VEU @ $61.347,,InvestmentTransaction,,63310740_7876057
2021-10-11,TST* DRIFTERS TALE CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_7664647
2021-10-09,Uber.com,,CashAndCreditTransaction,,63310740_7664647
2021-10-08,Chipotle,,CashAndCreditTransaction,,63310740_7664647
2021-10-06,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-06,Dana Hill Liquor Mart,,CashAndCreditTransaction,,63310740_7664647
2021-10-04,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2021-10-04,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2021-10-04,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2021-10-04,INVS EM ALL CAP R6,,InvestmentTransaction,,63310740_7550884
2021-10-04,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2021-10-04,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2021-10-04,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2021-10-04,Spotify,,CashAndCreditTransaction,,63310740_7664647
2021-10-04,Whole Foods,,CashAndCreditTransaction,,63310740_7664647
2021-10-04,Whole Foods,,CashAndCreditTransaction,,63310740_7664647
2021-10-04,TST* HARRY'S BAR & GRILL BRIGHTON MA,,CashAndCreditTransaction,,63310740_7664647
2021-10-04,Uber.com,,CashAndCreditTransaction,,63310740_7664647
2021-10-04,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-04,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2021-10-04,Zelle Transfer Conf# t2b8fgqb1; ABEL DESIGNS LLC,,CashAndCreditTransaction,,63310740_3389445
2021-10-04,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-10-04,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-04,Zelle Transfer Conf# o3k8iopm2; ABEL DESIGNS LLC,,CashAndCreditTransaction,,63310740_3389445
2021-10-02,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2021-10-01,YOU BOUGHT PERIODIC INVESTMENT CONF:035734329 FEDERATED HERMES INTL SM MID CO CL A (ISCAX) (Cash),,InvestmentTransaction,,63310740_8578901
2021-10-01,YOU BOUGHT PERIODIC INVESTMENT FIDELITY SELECT SEMICONDUCTORS PORT (FSELX) (Cash),,InvestmentTransaction,,63310740_8578901
2021-10-01,YOU BOUGHT PERIODIC INVESTMENT CONF:035973222 MORGAN STANLEY GROWTH PORTFOLIO A (MSEGX) (Cash),,InvestmentTransaction,,63310740_8578901
2021-10-01,CASH CONTRIBUTION CURRENT YEAR (Cash),,InvestmentTransaction,,63310740_8578901
2021-10-01,YOU BOUGHT PERIODIC INVESTMENT FIDELITY EMERGING ASIA FUND (FSEAX) (Cash),,InvestmentTransaction,,63310740_8578901
2021-10-01,YOU BOUGHT PERIODIC INVESTMENT CONF:021948198 CLEARBRIDGE SELECT FUND CL A (LCLAX) (Cash),,InvestmentTransaction,,63310740_8578901
2021-10-01,YOU BOUGHT PERIODIC INVESTMENT CONF:035964953 MORGAN STANLEY DISCOVERY PORT CL A (MACGX) (Cash),,InvestmentTransaction,,63310740_8578901
2021-10-01,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2021-10-01,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-01,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-10-01,"EDISON ENERGY LL DES:DIRECT DEP ID:XXXXX9942426A8H INDN:MURPHY,JOHN J CO ID: PPD",,CashAndCreditTransaction,,63310740_3389445
2021-10-01,EVERSOURCE      ,,CashAndCreditTransaction,,63310740_3389445
2021-10-01,FID BKG SVC LLC ,,CashAndCreditTransaction,,63310740_3389445
2021-10-01,EVERSOURCE      ,,CashAndCreditTransaction,,63310740_3389445
2021-09-30,0.0092ISHARES CORE S&P SMALL CAP ETFREIN @ 110.7798 REC 09/27/21 PAY 09/30/21,,InvestmentTransaction,,63310740_7876057
2021-09-30,0.0206ISHARES CORE S&P TOTAL U S STOCK MARKET ETF REIN @ 99.4670 REC 09/27/21 PAY 09/30/21,,InvestmentTransaction,,63310740_7876057
2021-09-30,ISHARES CORE S&P TOTAL U S STOCK MARKET ETF CASH DIV ON 5.60289 SHS,,InvestmentTransaction,,63310740_7876057
2021-09-30,ISHARES CORE S&P SMALL CAP ETFCASH DIV ON 2.02834 SHS REC 09/27/21 PAY 09/30/21,,InvestmentTransaction,,63310740_7876057
2021-09-30,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-29,0.0041VANGUARD INDEX FUNDS VANGUARD VALUE ETF REIN @ 137.5600 REC 09/27/21 PAY 09/29/21,,InvestmentTransaction,,63310740_7876057
2021-09-29,VANGUARD INDEX FUNDS VANGUARD VALUE ETF CASH DIV ON 0.69347 SHS,,InvestmentTransaction,,63310740_7876057
2021-09-29,Amazon,,CashAndCreditTransaction,,63310740_7664647
2021-09-28,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/27,,CashAndCreditTransaction,,63310740_3389446
2021-09-28,Prime Video*2C5662M11 888-802-3080 WA,,CashAndCreditTransaction,,63310740_7664647
2021-09-28,Apple,,CashAndCreditTransaction,,63310740_7664647
2021-09-27,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-27,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-27,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/27/21,,CashAndCreditTransaction,,63310740_3389445
2021-09-27,EVERSOURCE      ,,CashAndCreditTransaction,,63310740_3389445
2021-09-27,EVERSOURCE      ,,CashAndCreditTransaction,,63310740_3389445
2021-09-27,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2021-09-27,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-09-27,Bow Market,,CashAndCreditTransaction,,63310740_3389445
2021-09-27,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2021-09-27,Whole Foods,,CashAndCreditTransaction,,63310740_7664647
2021-09-27,"Remnant Brewing, LLC",,CashAndCreditTransaction,,63310740_7664647
2021-09-25,Bostonian,,CashAndCreditTransaction,,63310740_7664647
2021-09-25,BT LIFE ALIVEZGBYJTD4 888-987-7537 PA,,CashAndCreditTransaction,,63310740_7664647
2021-09-24,HUB PUB BOSTON MA,,CashAndCreditTransaction,,63310740_7664647
2021-09-23,VANGUARD FTSE EMERGING MARKETSETF FTSE EMERGING INDEX CASH DIV ON 1.91805 SHS,,InvestmentTransaction,,63310740_7876057
2021-09-23,VANGUARD INTL EQUITY IND FD FTSE ALL WORLD EX US FD ETF CASH DIV ON 5.12160 SHS,,InvestmentTransaction,,63310740_7876057
2021-09-23,0.0299VANGUARD INTL EQUITY IND FD FTSE ALL WORLD EX US FD ETF REIN @ 62.9799 REC 09/21/21 PAY 09/23/,,InvestmentTransaction,,63310740_7876057
2021-09-23,0.0179VANGUARD FTSE EMERGING MARKETSETF FTSE EMERGING INDEX REIN @ 50.9384 REC 09/21/21 PAY 09/23/21,,InvestmentTransaction,,63310740_7876057
2021-09-23,Coursera,,CashAndCreditTransaction,,63310740_7664647
2021-09-23,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-22,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2021-09-22,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2021-09-22,7-Eleven,,CashAndCreditTransaction,,63310740_7664647
2021-09-22,THE DRUID CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_7664647
2021-09-22,WALL STREET OASIS 16173373353 CA,,CashAndCreditTransaction,,63310740_7664647
2021-09-21,Amazon,,CashAndCreditTransaction,,63310740_7664647
2021-09-21,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-09-21,Interest Earned,,CashAndCreditTransaction,,63310740_3389446
2021-09-20,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2021-09-20,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2021-09-20,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2021-09-20,INVS EM ALL CAP R6,,InvestmentTransaction,,63310740_7550884
2021-09-20,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2021-09-20,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2021-09-20,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2021-09-20,Kiki's Kwik Mart Inc,,CashAndCreditTransaction,,63310740_7664647
2021-09-20,Amazon,,CashAndCreditTransaction,,63310740_7664647
2021-09-20,TST* ALL STAR PIZZA BAR CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_7664647
2021-09-20,Whole Foods,,CashAndCreditTransaction,,63310740_7664647
2021-09-20,Uber.com,,CashAndCreditTransaction,,63310740_7664647
2021-09-20,1369 Coffeehouse,,CashAndCreditTransaction,,63310740_7664647
2021-09-17,Hulu,,CashAndCreditTransaction,,63310740_7664647
2021-09-17,"EDISON ENERGY LL DES:DIRECT DEP ID:XXXXX1464095A8H INDN:MURPHY,JOHN J CO ID: PPD",,CashAndCreditTransaction,,63310740_3389445
2021-09-17,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-17,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-09-17,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-09-17,John J Murphy,,CashAndCreditTransaction,,63310740_3389445
2021-09-16,Pending,,LoanTransaction,,63310740_7550886
2021-09-16,GREAT LAKES     ,,CashAndCreditTransaction,,63310740_3389445
2021-09-15,Management Fee,,InvestmentTransaction,,63310740_7876057
2021-09-15,Automatic Transfer to SAV 0277 Confirmation# 1581249770,,CashAndCreditTransaction,,63310740_3389445
2021-09-15,Whole Foods,,CashAndCreditTransaction,,63310740_7664647
2021-09-15,Automatic Transfer from CHK 1163 Confirmation# 1581249770,,CashAndCreditTransaction,,63310740_3389446
2021-09-14,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2021-09-14,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2021-09-14,Media Works Inc,,CashAndCreditTransaction,,63310740_3389445
2021-09-13,Blue Moon Smoke Shop,,CashAndCreditTransaction,,63310740_7664647
2021-09-13,1369 Coffeehouse,,CashAndCreditTransaction,,63310740_7664647
2021-09-13,"Reliable Market, Inc",,CashAndCreditTransaction,,63310740_7664647
2021-09-13,Comcast,,CashAndCreditTransaction,,63310740_7664647
2021-09-13,A MEDIUM CORPORATION 4155085008 CA,,CashAndCreditTransaction,,63310740_7664647
2021-09-13,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-13,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-13,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-10,BT LIFE ALIVEZGBYJTD4 888-987-7537 PA,,CashAndCreditTransaction,,63310740_7664647
2021-09-10,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-09,ICI*FEE CAMBRIDGE BRAINTREE MA,,CashAndCreditTransaction,,63310740_7664647
2021-09-09,Wine & Spirits,,CashAndCreditTransaction,,63310740_7664647
2021-09-09,TRAFFIC POS CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_7664647
2021-09-08,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-07,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2021-09-07,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2021-09-07,INVS EM ALL CAP R6,,InvestmentTransaction,,63310740_7550884
2021-09-07,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2021-09-07,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2021-09-07,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2021-09-07,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2021-09-07,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2021-09-07,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-09-07,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-09-07,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-06,TST* BARISMO 364 CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_7664647
2021-09-06,Market Basket,,CashAndCreditTransaction,,63310740_7664647
2021-09-06,"Cambridge Natural Foods, Inc.",,CashAndCreditTransaction,,63310740_7664647
2021-09-06,THE WINE CASK SOMERVILLE MA,,CashAndCreditTransaction,,63310740_7664647
2021-09-06,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2021-09-04,BKOFAMERICA MOBILE 10/03 3888834803 DEPOSIT *MOBILE MA,,CashAndCreditTransaction,,63310740_3389446
2021-09-04,Target,,CashAndCreditTransaction,,63310740_7664647
2021-09-04,Whole Foods,,CashAndCreditTransaction,,63310740_7664647
2021-09-03,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX8376615EBH INDN:MURPHY,JOHN J CO ID: PPD",,CashAndCreditTransaction,,63310740_3389445
2021-09-03,Daily Table,,CashAndCreditTransaction,,63310740_7664647
2021-09-03,Spotify,,CashAndCreditTransaction,,63310740_7664647
2021-09-03,Dana Hill Liquor Mart,,CashAndCreditTransaction,,63310740_7664647
2021-09-03,Penske,,CashAndCreditTransaction,,63310740_7664647
2021-09-03,1369 Coffeehouse,,CashAndCreditTransaction,,63310740_7664647
2021-09-02,YOU BOUGHT PERIODIC INVESTMENT CONF:035968725 AS OF 09-01-21 MORGAN STANLEY GROWTH PORTFOLIO A (MSEG,,InvestmentTransaction,,63310740_8578901
2021-09-02,YOU BOUGHT PERIODIC INVESTMENT CONF:035960619 AS OF 09-01-21 MORGAN STANLEY DISCOVERY PORT CL A (MAC,,InvestmentTransaction,,63310740_8578901
2021-09-02,Uber.com,,CashAndCreditTransaction,,63310740_7664647
2021-09-01,YOU BOUGHT PERIODIC INVESTMENT FIDELITY EMERGING ASIA FUND (FSEAX) (Cash),,InvestmentTransaction,,63310740_8578901
2021-09-01,YOU BOUGHT PERIODIC INVESTMENT CONF:021655875 CLEARBRIDGE SELECT FUND CL A (LCLAX) (Cash),,InvestmentTransaction,,63310740_8578901
2021-09-01,CASH CONTRIBUTION CURRENT YEAR (Cash),,InvestmentTransaction,,63310740_8578901
2021-09-01,YOU BOUGHT PERIODIC INVESTMENT FIDELITY SELECT SEMICONDUCTORS PORT (FSELX) (Cash),,InvestmentTransaction,,63310740_8578901
2021-09-01,YOU BOUGHT PERIODIC INVESTMENT CONF:035734288 FEDERATED HERMES INTL SM MID CO CL A (ISCAX) (Cash),,InvestmentTransaction,,63310740_8578901
2021-09-01,SAKURA JAPANESE RESTAURANWINCHESTER MA,,CashAndCreditTransaction,,63310740_7664647
2021-09-01,True Grounds,,CashAndCreditTransaction,,63310740_7664647
2021-09-01,FID BKG SVC LLC ,,CashAndCreditTransaction,,63310740_3389445
2021-09-01,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-09-01,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-09-01,John J Murphy,,CashAndCreditTransaction,,63310740_3389445
2021-08-31,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-08-31,Comcast,,CashAndCreditTransaction,,63310740_7664647
2021-08-30,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-08-30,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-08-30,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-08-30,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-08-30,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-08-30,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-08-30,Venmo,,CashAndCreditTransaction,,63310740_3389445
2021-08-30,"Cumberland Farms, Inc.",,CashAndCreditTransaction,,63310740_7664647
2021-08-28,7-Eleven,,CashAndCreditTransaction,,63310740_7664647
2021-08-28,A.L PRIME BYFIELD BYFIELD MA,,CashAndCreditTransaction,,63310740_7664647
2021-08-28,Eventide,,CashAndCreditTransaction,,63310740_7664647
2021-08-28,Apple,,CashAndCreditTransaction,,63310740_7664647
2021-08-27,RCN,,CashAndCreditTransaction,,63310740_7664647
2021-08-27,Ace Hardware,,CashAndCreditTransaction,,63310740_7664647
2021-08-27,Target,,CashAndCreditTransaction,,63310740_7664647
2021-08-27,AMK FENWAY PARK CONCES BOSTON MA,,CashAndCreditTransaction,,63310740_7664647
2021-08-27,TST* AVENUE KITCHEN + BARSOMERVILLE MA,,CashAndCreditTransaction,,63310740_7664647
2021-08-27,AMK FENWAY PARK CONCES BOSTON MA,,CashAndCreditTransaction,,63310740_7664647
2021-08-25,Bow Market,,CashAndCreditTransaction,,63310740_7664647
2021-08-25,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2021-08-25,Ace Hardware,,CashAndCreditTransaction,,63310740_7664647
2021-08-25,RCN,,CashAndCreditTransaction,,63310740_7664647
2021-08-25,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2021-08-25,EVERSOURCE      ,,CashAndCreditTransaction,,63310740_3389445
2021-08-25,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2021-08-24,0.04021 of VTV @ $141.3105,,InvestmentTransaction,,63310740_7876057
2021-08-24,0.31462 of ITOT @ $102.49,,InvestmentTransaction,,63310740_7876057
2021-08-24,0.06337 of IJR @ $110.70,,InvestmentTransaction,,63310740_7876057
2021-08-24,0.00583 of SCZ @ $76.2595,,InvestmentTransaction,,63310740_7876057
